100;BRUT MDF 3mm S;2800;2070;3;100;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
101;BRUT MDF 3MM;3050;2100;3;100;6;0;6;6;0;0;0;0;0;0;              ;0;0
120;BRUT MDF 6MM;2440;1220;6;120;9;0;9;9;0;0;0;0;0;0;HOOFD NR      ;0;0
122;BRUT MDF 9MM GROEN;3050;1220;9;122;1;0;1;1;0;0;0;0;0;0;HOOFD NR      ;0;0
125;BRUT MDF 12MM ZWART;3050;1220;12;125;13;0;13;13;0;0;0;0;0;0;HOOFD NR      ;0;0
130;BRUT MDF 12MM;2800;2070;12;130;8;0;8;8;0;0;0;0;0;0;HOOFD NR      ;0;0
132;BRUT MDF 18MM;3050;1310;18;132;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
133;BRUT MDF 18MM;2800;2070;18;133;10;0;10;10;0;0;0;0;0;0;HOOFD NR      ;0;0
134;BRUT MDF 18MM GROEN;3050;1220;18;134;2;0;2;2;0;0;0;0;0;0;HOOFD NR      ;0;0
135;BRUT MDF 25MM ZWART;2800;2070;25;135;12;0;12;12;0;0;0;0;0;0;HOOFD NR      ;0;0
136;BRUT MDF 30MM GROEN;3050;1220;30;136;1;0;1;1;0;0;0;0;0;0;              ;0;0
140;BRUT MDF 30MM;2800;2070;30;140;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
144;BRUT MDF 38MM GROEN;3050;1220;38;144;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
146;BRUT MDF 22MM;2800;2070;22;146;8;0;8;8;0;0;0;0;0;0;HOOFD NR      ;0;0
147;BRUT MDF 22MM SMAL;2600;620;22;146;27;0;27;27;0;0;0;0;0;0;              ;0;0
150;HDF 4 zwart;2800;2070;4;150;43;0;43;43;0;0;0;0;0;0;HOOFD NR      ;0;0
151;HDF 3 ZwartxBrut;2800;2070;3;151;15;0;15;15;0;0;0;0;0;0;HOOFD NR      ;0;0
249;MULTI POP 10mm;2500;1220;10;0;5;0;5;5;0;0;0;0;0;0;HOOFD NR      ;0;0
250;MULTI POP 20mm;2500;1220;20;250;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
251;MULTI POP 15mm;2500;1220;15;251;5;0;5;5;0;0;0;0;0;0;HOOFD NR      ;0;0
252;MULTI BERK 15mm;2500;1250;15;252;27;0;27;27;0;0;0;0;0;0;HOOFD NR      ;0;0
253;MULTI BERK 24mm;2500;1250;24;253;7;0;7;7;0;0;0;0;0;0;HOOFD NR      ;0;0
254;MULTI BERK 20mm;2500;1250;20;254;10;0;10;10;0;0;0;0;0;0;HOOFD NR      ;0;0
255;MULTI BERK 22mm;2500;1250;22;255;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
256;MULTI 18mm Sokkel;2440;1220;18;256;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
257;MULTI 15mm Sokkel;2440;1220;15;257;0;0;0;0;0;0;0;0;0;0;HOOFD NR      ;0;0
411;MDF 23mm NootxNoot;3050;1250;23;411;1;0;1;1;0;0;0;0;0;0;HOOFD NR      ;0;0
490;MDF 7mm AFQMxB;3050;1310;7;490;23;0;23;23;0;0;0;0;0;0;HOOFD NR      ;0;0
500;MDF 4mm NOOTxNOOT;1800;630;4;602;0;0;0;0;0;0;0;0;0;0;              ;0;0
501;MDF 4mm NOOTxNOOT;2300;630;4;602;0;0;0;0;0;0;0;0;0;0;              ;0;0
502;MDF 4mm NOOTxNOOT;2800;630;4;602;0;0;0;0;0;0;0;0;0;0;              ;0;0
506;MDF 5mm BxB;1800;630;5;610;0;0;0;0;0;0;0;0;0;0;              ;0;0
507;MDF 5mm BxB;2300;630;5;610;0;0;0;0;0;0;0;0;0;0;              ;0;0
508;MDF 5mm BxB;2800;630;5;610;0;0;0;0;0;0;0;0;0;0;              ;0;0
509;MDF Zwart 13mm NOOTxNOOT;1800;630;13;624;0;0;0;0;0;0;0;0;0;0;              ;0;0
510;MDF Zwart 13mm NOOTxNOOT;2300;630;13;624;0;0;0;0;0;0;0;0;0;0;              ;0;0
511;MDF Zwart 13mm NOOTxNOOT;2800;630;13;624;0;0;0;0;0;0;0;0;0;0;              ;0;0
512;MDF 13mm AFQMxB;1800;630;13;620;2;0;2;2;0;0;0;0;0;0;;0;0
513;MDF 13mm AFQMxB;2300;630;13;620;0;0;0;0;0;0;0;0;0;0;              ;0;0
514;MDF 13mm AFQMxB;2800;630;13;620;8;0;8;8;0;0;0;0;0;0;              ;0;0
515;MDF 17mm AFQMxAFQM;1800;630;17;630;0;0;0;0;0;0;0;0;0;0;              ;0;0
516;MDF 17mm AFQMxAFQM;2300;630;17;630;0;0;0;0;0;0;0;0;0;0;              ;0;0
517;MDF 17mm AFQMxAFQM;2800;630;17;630;3;0;3;3;0;0;0;0;0;0;              ;0;0
518;MDF 19mm EikAwerenxB;1800;630;19;640;1;0;1;1;0;0;0;0;0;0;              ;0;0
519;MDF 19mm EikAwerenxB;2300;630;19;640;0;0;0;0;0;0;0;0;0;0;              ;0;0
520;MDF 19mm EikAwerenxB;2800;630;19;640;8;0;8;8;0;0;0;0;0;0;              ;0;0
521;MDF 19mm AFQMxB;1800;630;19;650;0;0;0;0;0;0;0;0;0;0;              ;0;0
522;MDF 19mm AFQMxB;2300;630;19;650;0;0;0;0;0;0;0;0;0;0;              ;0;0
523;MDF 19mm AFQMxB;2800;630;19;650;2;0;2;2;0;0;0;0;0;0;              ;0;0
524;MDF 23mm AFQMxB;1800;630;23;660;2;0;2;2;0;0;0;0;0;0;              ;0;0
525;MDF 23mm AFQMxB;2300;630;23;660;0;0;0;0;0;0;0;0;0;0;              ;0;0
526;MDF 23mm AFQMxB;2800;630;23;660;1;0;1;1;0;0;0;0;0;0;              ;0;0
527;MDF 23mm AFQMxAFQM;1800;630;23;661;0;0;0;0;0;0;0;0;0;0;              ;0;0
528;MDF 23mm AFQMxAFQM;2300;630;23;661;0;0;0;0;0;0;0;0;0;0;              ;0;0
529;MDF 23mm AFQMxAFQM;2800;630;23;661;2;0;2;2;0;0;0;0;0;0;              ;0;0
530;MDF 23mm BxB;1800;630;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
531;MDF 23mm BxB;2300;630;23;662;0;0;0;0;0;0;0;0;0;0;              ;0;0
532;MDF 23mm BxB;2800;630;23;662;6;0;6;6;0;0;0;0;0;0;              ;0;0
533;MDF Zwart 19mm KrakAwxB;1800;630;19;670;2;0;2;2;0;0;0;0;0;0;              ;0;0
534;MDF Zwart 19mm KrakAwxB;2300;630;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
535;MDF Zwart 19mm KrakAwxB;2800;630;19;670;0;0;0;0;0;0;0;0;0;0;              ;0;0
536;MDF 31mm AFQMxB;1800;630;31;665;0;0;0;0;0;0;0;0;0;0;              ;0;0
537;MDF 31mm AFQMxB;2300;630;31;665;1;0;1;1;0;0;0;0;0;0;              ;0;0
538;MDF 31mm AFQMxB;2800;630;31;665;1;0;1;1;0;0;0;0;0;0;              ;0;0
539;MDF 31mm AFQMxAFQM;1800;630;31;666;0;0;0;0;0;0;0;0;0;0;              ;0;0
540;MDF 31mm AFQMxAFQM;2300;630;31;666;0;0;0;0;0;0;0;0;0;0;              ;0;0
541;MDF 31mm AFQMxAFQM;2800;630;31;666;0;0;0;0;0;0;0;0;0;0;              ;0;0
542;MDF 31mm BxB;1800;630;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
543;MDF 31mm BxB;2300;630;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
544;MDF 31mm BxB;2800;630;31;667;0;0;0;0;0;0;0;0;0;0;              ;0;0
545;MDF Zwart 31mm KrakAwxB;1800;630;31;680;1;0;1;1;0;0;0;0;0;0;              ;0;0
546;MDF Zwart 31mm KrakAwxB;2300;630;31;680;0;0;0;0;0;0;0;0;0;0;              ;0;0
547;MDF Zwart 31mm KrakAwxB;2800;630;31;680;0;0;0;0;0;0;0;0;0;0;              ;0;0
548;MDF 31mm NOOTxNOOT;1800;630;31;669;0;0;0;0;0;0;0;0;0;0;              ;0;0
549;MDF 31mm NOOTxNOOT;2300;630;31;669;0;0;0;0;0;0;0;0;0;0;              ;0;0
